time,call_wall,put_wall,gamma_flip,max_pain,hvl,gex1_strike,gex2_strike,gex3_strike,gex4_strike,gex5_strike
2026-05-06,77.5,72.5,75.04,77.5,80,80,77.5,85,72.5,82.5
